in,out
698,793
698,808
698,814
698,820
698,852
698,854
698,855
698,857
698,864
698,868
698,873
698,880
698,884
698,890
698,901
698,921
698,924
698,927
698,945
698,954
698,964
698,982
698,988
698,998
698,1019
698,1020
698,948
698,1028
698,1032
698,1034
698,698
698,707
698,709
698,716
699,989
699,766
699,768
699,1027
699,699
699,968
700,883
700,710
700,1023
700,875
700,721
701,728
701,829
702,727
702,903
702,731
702,740
702,918
702,832
702,835
702,1014
702,930
702,1022
702,774
702,702
702,762
702,802
702,804
702,978
702,979
702,941
702,980
702,911
703,871
703,961
704,965
704,949
704,704
705,906
705,843
705,939
705,765
705,940
705,786
705,705
705,973
705,885
705,712
705,718
706,1004
706,897
707,741
707,845
707,789
707,793
707,808
707,814
707,820
707,852
707,854
707,855
707,857
707,864
707,868
707,873
707,880
707,884
707,890
707,901
707,921
707,924
707,927
707,945
707,954
707,964
707,982
707,988
707,998
707,1019
707,1020
707,948
707,1028
707,1032
707,1034
707,707
707,709
707,716
708,708
708,992
708,760
708,779
708,784
708,916
709,741
709,845
709,789
709,793
709,808
709,814
709,820
709,852
709,854
709,855
709,857
709,864
709,868
709,873
709,880
709,884
709,890
709,901
709,921
709,924
709,927
709,945
709,954
709,964
709,982
709,988
709,998
709,1019
709,1020
709,948
709,1028
709,1032
709,1034
709,709
709,716
710,822
710,1023
710,768
710,770
710,956
710,875
710,883
710,721
711,923
711,990
711,991
711,891
711,850
712,786
712,973
712,885
712,718
712,940
715,932
716,741
716,845
716,789
716,793
716,808
716,814
716,820
716,852
716,854
716,855
716,857
716,864
716,868
716,873
716,880
716,884
716,890
716,901
716,921
716,924
716,927
716,945
716,954
716,964
716,982
716,988
716,998
716,1019
716,1020
716,948
716,1023
716,1028
716,1032
716,1034
716,721
717,754
717,717
718,906
718,843
718,939
718,765
718,940
718,786
718,973
718,885
718,718
719,932
719,758
719,780
720,1011
721,792
721,883
721,838
723,723
723,746
723,1021
723,871
723,961
724,724
724,773
724,986
724,910
724,781
725,728
725,829
726,863
726,764
727,727
727,903
727,731
727,740
727,918
727,832
727,835
727,1014
727,930
727,1022
727,774
727,762
727,802
727,804
727,978
727,979
727,941
727,980
727,911
728,829
729,768
729,965
729,729
729,949
730,1009
730,986
730,794
730,994
731,903
731,731
731,740
731,918
731,832
731,835
731,1014
731,930
731,1022
731,774
731,762
731,802
731,804
731,978
731,979
731,941
731,980
731,911
732,929
732,732
732,922
732,844
732,841
732,759
732,860
732,878
732,967
732,885
732,951
733,733
733,1026
734,905
734,739
734,749
734,836
734,931
734,842
734,861
734,972
734,974
735,898
735,815
735,735
735,1000
735,847
735,848
735,851
735,944
735,872
735,791
735,797
735,805
736,1009
736,794
737,986
737,781
737,994
738,1002
739,905
739,749
739,836
739,931
739,842
739,860
739,861
739,972
739,974
740,903
740,740
740,918
740,832
740,835
740,1014
740,930
740,1022
740,774
740,762
740,802
740,804
740,978
740,979
740,941
740,980
740,911
741,741
741,845
741,789
741,793
741,808
741,814
741,820
741,852
741,854
741,855
741,857
741,864
741,868
741,873
741,880
741,884
741,890
741,901
741,921
741,924
741,927
741,945
741,954
741,964
741,982
741,988
741,998
741,1019
741,1020
741,948
741,1028
741,1032
741,1034
742,926
742,936
742,841
742,963
742,742
744,1008
744,833
744,796
744,1033
745,900
745,1005
745,745
745,938
745,877
745,879
745,968
745,799
745,892
745,869
745,911
746,746
746,1021
746,871
747,747
747,819
747,1018
747,1002
747,1007
748,1012
749,905
749,833
749,836
749,931
749,842
749,861
749,972
749,974
750,985
750,750
750,987
750,933
750,996
750,870
750,1003
751,1016
751,886
751,937
751,895
751,824
752,773
752,914
753,768
753,968
753,753
754,754
755,966
755,755
755,778
755,783
757,990
757,850
758,780
759,922
759,967
759,860
759,841
759,885
759,844
760,779
760,916
760,784
761,970
761,955
761,997
762,903
762,918
762,832
762,835
762,1014
762,930
762,1022
762,911
762,774
762,802
762,804
762,978
762,979
762,941
762,980
762,762
763,976
763,763
764,816
764,932
764,766
764,947
764,949
764,950
764,865
764,960
764,780
764,781
764,788
764,894
765,786
765,973
765,885
765,940
766,989
766,947
766,788
766,894
766,1027
766,949
768,916
768,1008
768,836
768,931
768,875
768,1033
768,989
768,833
768,859
768,770
768,1013
768,949
768,784
768,1027
768,952
768,879
768,968
768,883
768,974
768,888
769,986
770,986
770,992
770,1001
770,1002
770,1018
770,860
770,791
770,968
770,897
770,999
771,920
771,1002
772,772
773,910
774,903
774,918
774,832
774,835
774,1014
774,930
774,1022
774,911
774,774
774,802
774,804
774,978
774,979
774,941
774,980
775,795
776,983
776,957
776,914
776,826
776,897
777,777
777,806
778,966
778,783
779,992
779,916
779,779
779,784
780,947
780,949
780,894
780,965
781,910
782,932
782,995
783,966
784,992
784,999
784,916
784,1027
784,833
784,784
784,968
785,1000
785,867
785,874
786,906
786,843
786,844
786,939
786,940
786,786
786,973
786,885
787,1007
788,788
788,791
788,950
788,825
788,865
789,845
789,789
789,793
789,808
789,814
789,820
789,852
789,854
789,855
789,857
789,864
789,868
789,873
789,880
789,884
789,890
789,901
789,921
789,924
789,927
789,945
789,954
789,964
789,982
789,988
789,998
789,1019
789,1020
789,948
789,1028
789,1032
789,1034
790,993
790,883
791,815
791,1000
791,898
791,848
791,851
791,856
791,944
791,950
791,872
791,847
791,797
791,805
792,812
792,993
792,830
792,965
792,883
792,794
793,845
793,793
793,808
793,814
793,820
793,852
793,854
793,855
793,857
793,864
793,868
793,873
793,880
793,884
793,890
793,901
793,921
793,924
793,927
793,945
793,954
793,964
793,982
793,988
793,998
793,1019
793,1020
793,948
793,1028
793,1032
793,1034
794,984
794,994
794,1004
794,1009
794,838
794,932
795,795
795,1011
795,925
795,893
796,796
797,898
797,815
797,1000
797,847
797,848
797,851
797,944
797,872
797,797
797,805
798,858
798,1004
799,900
799,1005
799,938
799,877
799,879
799,968
799,799
799,892
799,869
799,911
801,862
802,903
802,918
802,832
802,835
802,1014
802,930
802,1022
802,911
802,802
802,804
802,978
802,979
802,941
802,980
803,817
803,996
803,914
804,903
804,918
804,832
804,835
804,1014
804,930
804,1022
804,911
804,804
804,978
804,979
804,941
804,980
805,898
805,815
805,1000
805,847
805,848
805,851
805,944
805,872
805,805
806,896
807,834
807,1018
807,1031
808,845
808,808
808,814
808,820
808,852
808,854
808,855
808,857
808,864
808,868
808,873
808,880
808,884
808,890
808,901
808,921
808,924
808,927
808,945
808,954
808,964
808,982
808,988
808,998
808,1019
808,1020
808,948
808,1028
808,1032
808,1034
810,920
811,811
811,986
811,899
811,908
812,932
813,813
813,838
813,866
814,845
814,814
814,820
814,852
814,854
814,855
814,857
814,864
814,868
814,873
814,880
814,884
814,890
814,901
814,921
814,924
814,927
814,945
814,954
814,964
814,982
814,988
814,998
814,1019
814,1020
814,948
814,1028
814,1032
814,1034
815,898
815,847
815,848
815,872
816,960
816,885
816,816
816,962
816,928
817,985
818,818
818,1010
819,819
819,1018
819,1002
819,1007
820,845
820,820
820,852
820,854
820,855
820,857
820,864
820,868
820,873
820,880
820,884
820,890
820,901
820,921
820,924
820,927
820,945
820,954
820,964
820,982
820,988
820,998
820,1019
820,1020
820,948
820,1028
820,1032
820,1034
821,993
821,891
822,956
823,920
824,824
824,937
825,950
826,957
826,826
828,867
828,828
830,838
830,1024
830,959
831,831
832,903
832,918
832,832
832,835
832,1014
832,930
832,1022
832,911
832,978
832,979
832,941
832,980
833,992
833,999
833,916
833,1008
833,846
833,1027
833,859
833,1010
833,968
833,977
834,834
834,1018
834,1031
835,903
835,918
835,835
835,1014
835,930
835,1022
835,978
835,979
835,941
835,980
835,911
836,986
836,905
836,931
836,842
836,861
836,972
836,974
837,871
837,837
837,958
838,993
838,866
838,965
838,883
839,862
840,932
841,915
841,922
841,929
841,936
841,860
841,963
841,878
841,967
841,844
841,926
841,951
842,905
842,931
842,860
842,861
842,972
842,974
843,973
843,885
843,940
844,929
844,922
844,844
844,940
844,951
844,878
844,967
845,845
845,852
845,854
845,855
845,857
845,864
845,868
845,873
845,880
845,884
845,890
845,901
845,921
845,924
845,927
845,945
845,954
845,964
845,982
845,988
845,998
845,1019
845,1020
845,948
845,1028
845,1032
845,1034
846,883
846,1023
846,846
847,898
847,1000
847,847
847,848
847,851
847,944
847,872
848,898
848,1000
848,851
848,944
848,872
849,887
849,849
850,990
850,850
851,898
851,872
852,852
852,854
852,855
852,857
852,864
852,868
852,873
852,880
852,884
852,890
852,901
852,921
852,924
852,927
852,945
852,954
852,964
852,982
852,988
852,998
852,1019
852,1020
852,948
852,1028
852,1032
852,1034
853,853
854,854
854,855
854,857
854,864
854,868
854,873
854,880
854,884
854,890
854,901
854,921
854,924
854,927
854,945
854,954
854,964
854,982
854,988
854,998
854,1019
854,1020
854,948
854,1028
854,1032
854,1034
855,855
855,857
855,864
855,868
855,873
855,880
855,884
855,890
855,901
855,921
855,924
855,927
855,945
855,954
855,964
855,982
855,988
855,998
855,1019
855,1020
855,948
855,1028
855,1032
855,1034
856,856
857,857
857,864
857,868
857,873
857,880
857,884
857,890
857,901
857,921
857,924
857,927
857,945
857,954
857,964
857,982
857,988
857,998
857,1019
857,1020
857,948
857,1028
857,1032
857,1034
858,858
859,1008
859,1033
859,969
860,912
860,922
860,929
860,878
860,951
860,1029
861,986
861,905
861,931
861,993
861,972
861,974
862,862
863,863
864,864
864,868
864,873
864,880
864,884
864,890
864,901
864,921
864,924
864,927
864,945
864,954
864,964
864,982
864,988
864,998
864,1019
864,1020
864,948
864,1028
864,1032
864,1034
865,947
865,949
865,894
866,866
867,874
868,868
868,873
868,880
868,884
868,890
868,901
868,921
868,924
868,927
868,945
868,954
868,964
868,982
868,988
868,998
868,1019
868,1020
868,948
868,1028
868,1032
868,1034
869,900
869,1005
869,938
869,869
869,877
869,879
869,968
869,892
869,911
870,985
870,987
870,933
870,996
870,870
870,1003
871,913
871,1021
871,958
871,971
871,896
872,898
872,1000
872,944
872,872
873,873
873,880
873,884
873,890
873,901
873,921
873,924
873,927
873,945
873,954
873,964
873,982
873,988
873,998
873,1019
873,1020
873,948
873,1028
873,1032
873,1034
874,932
875,883
875,875
876,876
877,900
877,1005
877,938
877,877
877,879
877,968
877,892
877,911
878,922
878,967
878,885
879,900
879,1005
879,938
879,892
879,911
880,880
880,884
880,890
880,901
880,921
880,924
880,927
880,945
880,954
880,964
880,982
880,988
880,998
880,1019
880,1020
880,948
880,1028
880,1032
880,1034
881,904
881,881
883,932
883,1023
884,890
884,901
884,921
884,924
884,927
884,945
884,954
884,964
884,982
884,988
884,998
884,1019
884,1020
884,948
884,1028
884,1032
884,1034
885,885
885,951
885,906
885,914
885,922
885,929
885,932
885,939
885,940
885,960
885,973
885,983
885,1004
886,1016
886,886
886,895
887,975
888,888
889,935
890,890
890,901
890,921
890,924
890,927
890,945
890,954
890,964
890,982
890,988
890,998
890,1019
890,1020
890,948
890,1028
890,1032
890,1034
891,962
892,900
892,1005
892,938
892,968
892,892
892,911
893,893
894,947
894,949
895,1016
895,895
897,983
898,898
898,1000
898,944
899,908
900,900
900,1005
900,938
900,968
900,911
901,901
901,921
901,924
901,927
901,945
901,954
901,964
901,982
901,988
901,998
901,1019
901,1020
901,948
901,1028
901,1032
901,1034
903,903
903,918
903,1014
903,930
903,1022
903,978
903,979
903,941
903,980
903,911
905,986
905,993
905,931
905,972
905,974
906,973
906,940
907,907
909,955
910,932
910,986
911,1005
911,918
911,1014
911,930
911,1022
911,938
911,941
911,968
911,978
911,979
911,980
911,911
912,1029
912,915
913,913
914,985
914,983
916,992
916,999
916,916
916,1027
916,968
918,918
918,1014
918,930
918,1022
918,978
918,979
918,941
918,980
919,1017
919,919
920,1011
920,1018
921,921
921,924
921,927
921,945
921,954
921,964
921,982
921,988
921,998
921,1019
921,1020
921,948
921,1028
921,1032
921,1034
922,929
922,922
922,967
922,951
923,923
923,991
924,924
924,927
924,945
924,954
924,964
924,982
924,988
924,998
924,1019
924,1020
924,948
924,1028
924,1032
924,1034
925,925
926,926
926,936
926,963
927,927
927,945
927,954
927,964
927,982
927,988
927,998
927,1019
927,1020
927,948
927,1028
927,1032
927,1034
928,928
928,962
928,960
929,967
930,1014
930,930
930,1022
930,978
930,979
930,941
930,980
931,986
931,972
931,974
932,932
932,949
933,985
933,987
933,933
933,996
933,1003
934,934
934,959
935,935
937,937
938,1005
938,938
938,968
939,973
939,940
940,940
940,973
941,1014
941,1022
941,978
941,979
941,941
941,980
942,1010
943,943
945,945
945,954
945,964
945,982
945,988
945,998
945,1019
945,1020
945,948
945,1028
945,1032
945,1034
946,946
947,949
948,948
948,954
948,964
948,982
948,988
948,998
948,1019
948,1020
948,1028
948,1032
948,1034
949,1004
949,965
950,950
951,967
954,954
954,964
954,982
954,988
954,998
954,1019
954,1020
954,1028
954,1032
954,1034
955,970
955,955
955,997
956,956
957,957
958,961
959,1024
960,960
960,962
961,971
962,962
964,964
964,982
964,988
964,998
964,1019
964,1020
964,1028
964,1032
964,1034
966,966
967,967
968,1013
968,1033
968,1008
968,989
968,1027
968,1005
970,970
970,997
972,986
972,974
973,973
976,976
977,1008
977,1033
978,1014
978,1022
978,978
978,979
978,980
979,1014
979,1022
979,979
979,980
980,1014
980,1022
980,980
981,1002
981,1030
981,981
982,982
982,988
982,998
982,1019
982,1020
982,1028
982,1032
982,1034
983,983
984,1009
985,987
985,996
985,1003
986,1009
987,987
987,996
987,1003
988,988
988,998
988,1019
988,1020
988,1028
988,1032
988,1034
989,989
989,1027
990,990
991,991
992,999
992,1008
992,1033
993,1004
994,1009
996,1003
997,997
998,998
998,1019
998,1020
998,1028
998,1032
998,1034
999,1008
999,1033
1002,1002
1002,1030
1003,1003
1004,1023
1005,1005
1008,1008
1008,1027
1008,1033
1008,1010
1010,1033
1014,1014
1014,1022
1016,1016
1017,1017
1018,1031
1019,1019
1019,1020
1019,1028
1019,1032
1019,1034
1020,1020
1020,1028
1020,1032
1020,1034
1021,1021
1022,1022
1027,1033
1028,1028
1028,1032
1028,1034
1030,1030
1032,1032
1032,1034
1034,1034
